動画URL,サムネイル,いいね数,説明文,楽曲,楽曲URL,文字起こし,文字起こし修正
https://www.tiktok.com/@hensaikitsui/video/7437462904217144594,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oY2TpBaIMZi5AVHfCw13VqzSLkISmAhziIdAEL?lk3s=81f88b70&x-expires=1749106800&x-signature=JlCtVfoaprOgGQu6zGYMOq94icY%3D&shp=81f88b70&shcp=-,52,知らなかった人🙋 #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7437462936702995201,"もちろん抜け道はある。自己破産したら携帯ってその後契約できるんですか?基本難しいね。でももちろん抜け道はある。そうなんですか。携帯は基本強制解約になるし、下手したら今後も契約できなくなる。抜け道あるっておっしゃってたんですけど、なんか偽装するとかですか?いやいや違くて、これ2パターンあって、ヤゴーなどで契約するパターンと、レンタル紙も使うパターン。ヤゴーって何ですか?会社立てるってことですか?1個目のヤゴーっていうのは、税務署に開業届けっていうのを1枚だけ提出すると、1円もかけずにヤゴーっていうのを誰でも持てるのね。

この場合契約名義が消費者個人じゃなくて野望での契約になるので問題なく契約できるケースがあるこれ一度飛ばしちゃってる会社はきついんだけど特にMVNOって言われる格安系は審査も緩いからぜひ試してみてで2個目のレンタルシムなんだけどこれは法人格を持ってるレンタル事業者が契約しているつまりそこの会社が所有しているものなんだよねこれ自分名義じゃなくて法人名義ですでに審査が終わってるものなのでそういった形態やシムっていうのは通常要因はやっぱ少しだけ高かったりするんだけど審査がほとんどないに等しいからこれ誰でも契約できたりするまあこういったとこだったら契約できると思うからぜひ調べて

えー、ありがとうございます!

",
https://www.tiktok.com/@hensaikitsui/video/7294610237774908679,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/1724130bdce645e89d6e41c01c2ff263_1698408802?lk3s=81f88b70&x-expires=1749106800&x-signature=88c9dHICYtS0hDj%2FwkswwRIjgJ8%3D&shp=81f88b70&shcp=-,52,絶対やばい #社長　#借金返済 #詐欺師撲滅 #自己破産　#多重債務者　#闇金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7294610257580575489,6億借りるとこ見つけた?10日で金利0%で11日目以降で金利30%だって,
https://www.tiktok.com/@hensaikitsui/video/7220373224520011026,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/osIcviIAg4A8gDe1BejifZbgtsnhDC1QsDmIqn?lk3s=81f88b70&x-expires=1749106800&x-signature=%2FrEC4rbpK9XTAnjpgbJFuSdvEM4%3D&shp=81f88b70&shcp=-,52,わかる人いる？　#借金 #貧乏 #借金返済 #消費者金融 #金欠 #社長 #あるある #ソウトウシャッキンフクランデル #生涯収支マイナス2億円君,оригинальный звук - 🍒Cherry Keem🍒,https://www.tiktok.com/music/%D0%BE%D1%80%D0%B8%D0%B3%D0%B8%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D0%B7%D0%B2%D1%83%D0%BA-7192156042971597573,"Dale a tu cuerpo alegría Macarena, que tu cuerpo es para la alegría y cosas buenas.

Dale a tu cuerpo alegría Macarena, Macarena.

",
https://www.tiktok.com/@hensaikitsui/video/7317977115381468424,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oME3KABeEQye2SvDVrLIOMWCHIBTgeY8AAXXaj?lk3s=81f88b70&x-expires=1749106800&x-signature=44obR1RBKqxH94iv2sVOcLN24Jg%3D&shp=81f88b70&shcp=-,51,総資産-6億3000万モッパン #社長　#借金返済 #自己破産　#多重債務者 #詐欺師撲滅 #asmr,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7317977148172552962,"いただきますおいしいいただきますうまっあーいいねあーいいねどうぞうん

リアル気になったのはさカルビンの借金はさなんでそんなに膨れ上がったの?俺がクズだからねお金があった時の生活レベル落とせなかったんだよね飲みってこと?うんお金ないけどやっぱカードは使えるから足りなくなったから借りて返してそうそう借りて返してを繰り返してた気づいたら金利が重なって2000万だったそうだよ

やばいねちゃんとクズだねまあクズっていうか欲に素直っていうかよく言えばね

",
https://www.tiktok.com/@hensaikitsui/video/7298303042779237650,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEUQggHxAA9ZDqUbjLeMYKGCfPkVkIIsedjBFj?lk3s=81f88b70&x-expires=1749106800&x-signature=RJgEJjbGfzYkMbCgzXo9wOCjx4g%3D&shp=81f88b70&shcp=-,50,借金男の恩人　　刺青会長（@刺青会長 )です。 #社長　#借金返済 #詐欺師撲滅 #自己破産　#借金ストーリ　#街頭インタビュー,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7298303071589780226,"金返さなきゃいけなくてめちゃくちゃきつくてその時に会社買っていただいたりとかそれって理由は運用が大変だったからかそうですね大きくしたくにも限界感じちゃってその時に正直誰かに任せたいなみたいなところもありながら一緒に集中したいなと思ってたんですけど返済もありながら考えることも多いと大変ですよねそうなんですよねその人ってどんな人なんですか?その人は入れ墨会長っていますよ
",
https://www.tiktok.com/@hensaikitsui/video/7228178313783545089,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/6dfa0830341d433e8a4c4cb64f91605c_1682941436~tplv-dmt-logom:tos-alisg-pv-0037/ec55bcd236724e8e8b0e041a517732e7.image?lk3s=81f88b70&x-expires=1749106800&x-signature=mUyGTKNeHIVw%2B2HsRTXPo6Lgjec%3D&shp=81f88b70&shcp=-,49,,"Kirby Gourmet Race Theme (From ""Kirby Super Star"") - Video Game Players",https://www.tiktok.com/music/Kirby-Gourmet-Race-Theme-From-Kirby-Super-Star-6931167624155891714,"これマジできついと思います超メンタルきついと思いますただこういう人他にも結構いると思うんでガチ目なアドバイスします2点ありますまず1点目自分の体が必要な息抜きのサインを知る2点目自分の脳と体の休め方を知る1例えば僕の場合は脳疲労っていうのが起きたら体を休めるようにしてます脳疲労って3秒前のやろうとしてたこととかが飛ぶんですよこうなると1日の生産性がもうガクッと落ちるんで僕はこうなったら寝るようにしてました2点目

休め方なんですけど基本的に人間だったら寝るか時間が経てば体は勝手に休まりますもちろん起きてもきついんですが寝る前と比べたら絶対マシになってるはずなので前に進んで頑張りましょう今とっても辛いあなたが思ってる以上に周りの人っていうのは助けてくれません自分でサバイバルをしていかないといけません自分のルール自分の上限っていうのを決めるときついんですけど前に進むことができますぜひやってみてください

これ営業って稼げますかぐらい抽象的なんですよ結論ユーティリティっていう他と比べて競合優位性が高いものだったら手を出していいです例えばあなたが会社の面接を受けるときにあなたの長所は何ですかって聞かれますがそれです圧倒的な長所があれば稼げやすい可能性っていうのは秘めてます基本的にNFTといっても何かの事業に紐づいているものなので事業について詳しくなればその見分けれる確率がかなり上がりますまた詳しく質問してください全然全然全然

",
https://www.tiktok.com/@hensaikitsui/video/7207361556491898114,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/okzTFStiAEFtyfOBC7PAAPouhAIAsErwKQ0mws~tplv-dmt-logom:tos-alisg-pv-0037/60ad68d00f2544dab13dd60fac102947.image?lk3s=81f88b70&x-expires=1749106800&x-signature=ddbK7PUO8M5IiSEprpuwLtaiEQA%3D&shp=81f88b70&shcp=-,49,金を返す方法が明らかになった #借金生活 #借金 #返済地獄 #アコム返済 #消費者金融 #消費者金融はダメゼッタイ ##ギャンブル依存性 #ソウトウシャッキンフクランデル,可愛くてごめん (feat. かぴ) - HoneyWorks,https://www.tiktok.com/music/%E5%8F%AF%E6%84%9B%E3%81%8F%E3%81%A6%E3%81%94%E3%82%81%E3%82%93-feat-%E3%81%8B%E3%81%B4-7127871335373015041,"お金?お金は銀行借り入れはもうできないから消費者金融とかも延滞ついてるから

キャッシングローンのクレジットカードの枠出して持ってるハイブランド売って売掛金が末にいくらかくるからそれちょっとずらしてもらって先にそれで返して来月の10日の売掛と相殺して

あとはお金貸したり、借りたことある人にお金借りて、なんとかそれでいけるかなと思ってるんだけど。

",
https://www.tiktok.com/@hensaikitsui/video/7428192165840440594,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/435cfd16a62344e98fe9d3cd10492306_1729510775?lk3s=81f88b70&x-expires=1749106800&x-signature=tf2BunWbAKYhPqjsi31RCOeh8gU%3D&shp=81f88b70&shcp=-,47,参考になった？ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック #業界用語,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7428192218621446929,"ご視聴ありがとうございました
",
https://www.tiktok.com/@hensaikitsui/video/7412602945994231047,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/4a3611db97834550b4c9dd5d963b2c4f_1725881129?lk3s=81f88b70&x-expires=1749106800&x-signature=5s8MUrQFZmqREjqZpjfzQBPCFYY%3D&shp=81f88b70&shcp=-,47,質問あったらコメントして #社長 #おすすめ #借金 #債務整理 #滞納　#ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7412603012922755856,"借金1280万食事もまともにできないいやこれは大変だね誰も借金の返し方が楽になる方法とか教えてくれないもんねそんなのあるんですか?借金返さなくなるとドラマみたいに部屋の中にペタペタ札みたいの貼られるっていう風に思ってるくない?いやはいそうなるの怖くてみんなビクビクしてるんじゃないですか

でもあれって実は違くて破産しただけなんだよしかも家具って差し押さえされることがないんだよそうなんですか?とにかく毎月の支払いが10万円以上になってる人はもしかしたら安くなるかもしれないえーちなみにお金が払えなくなるとだいたい6ヶ月から18ヶ月くらいで裁判に負けるんだけど車だったりとか家だったりとか資産性があるものを持ってない人っていうのはもう差し押さえされるものが給与ぐらいしかないんだよでここでポイントなのが給与も差し押さえ上限って決められてて全体のうちの25%のみしか差し押さえされないんだよね

これ毎月の支払い額とちょっと比べてみてほしいんだけど計算してみたらもしかしたら差し押さえされた方が楽かもよまたそれすらもされて困る人っていうのは転職とか派遣をしまくってると見つけにくくなるから差し押さえがかなりされにくくなるちなみに注意事項があるからコメント欄に書いてください

",
https://www.tiktok.com/@hensaikitsui/video/7273811036631797010,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oE3DOx6JE9VEQ68BfxtnbBtRRSAeBLcgHwFkIj?lk3s=81f88b70&x-expires=1749106800&x-signature=q8TVLkx%2FmgLcKiFyYT7BxCo3Cgg%3D&shp=81f88b70&shcp=-,45,どうすればいいと思いますか？　#社長　 #悪徳　#倒産　#借金　#借金返済の道　#借金滞納しすぎた男の末路,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7273811049793604354,助けてください,
https://www.tiktok.com/@hensaikitsui/video/7235959080521714946,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocSFBfPBhINEwrN8artUaAsAKGxoyzo4ABFnA6~tplv-dmt-logom:tos-alisg-pv-0037/9ad9aa13de31485083524303b2afc5fd.image?lk3s=81f88b70&x-expires=1749106800&x-signature=cAyoIdp2DZ8uDl8VggDK3%2B%2F5mJM%3D&shp=81f88b70&shcp=-,45,,1 minute silent audio - Kutikuti77 • filter maker,https://www.tiktok.com/music/1-minute-silent-audio-7205946135860562693,"誰でゲットした?

ラシャが金でコークマン社長を信じて広告預けたら社長を亡くなった友達に100万とばれ先輩にも400支払いとばれた先輩の海外事業に4000万投資したら飛んだ船を400で買ってこの船はどう?

",
https://www.tiktok.com/@hensaikitsui/video/7206250938452020482,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUPX3BhIEBgke0ANjvfQB3gGCx7E8CAQzBbVAE?lk3s=81f88b70&x-expires=1749106800&x-signature=0mBEAduOa0%2FGVr%2F4XOJZ1cAFc2U%3D&shp=81f88b70&shcp=-,45,どうやって返すでしょう？😎 #借金生活 #生涯収支マイナス2億円君 #ギャンブル依存性 #ソウトウシャッキンフクランデル #キツすぎる沈黙 #バズれ,フリーザダンス - 🤠ジャスティス/🐬💍🅱️🐶🐾🐷🌹『村雨一家』,https://www.tiktok.com/music/%E3%83%95%E3%83%AA%E3%83%BC%E3%82%B6%E3%83%80%E3%83%B3%E3%82%B9-7187937994404645634,"100均の取り立て屋が来た。

あれなんか別にね、なんかあるってわけじゃないけど、携帯とかさ、なんか変なことは絶対にしないの?携帯なんか録音してみたりとかさ。いや、特にはないです。別に俺も特に、なんかそういうね、コドスとか出そういうのないけど。はい。ちゃんとね、配慮してくれてるから。はい。で、あれ、田中との話どうだった?一応ちょっと、来週ぐらいには、元気に全部戻すみたいな。

- 私には。- できる?- はい。- じゃあそれ確実だ。- そうですね、はい。

",
https://www.tiktok.com/@hensaikitsui/video/7415939137867500808,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/deabc1dde2bf4b5d8a8084bf91faf060_1726657888?lk3s=81f88b70&x-expires=1749106800&x-signature=MRT%2Fcu4K%2F1tiXKl8%2FV1H9TAFaHo%3D&shp=81f88b70&shcp=-,44,プロフ見て！ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #X #カード　#ブラック　#upsider,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7415939212832852737,"借金返すためにブラックでも作れるって聞いたから作ってみたけどなぁえ?また俺に内緒でカード作ってる感じにいや初対面ですよねいやなるほど法人専用カードアップサイダーかえまさかなんかヤバそうなやつ作っちゃったこれ100点満点中200点あー気持ちいいあー気持ちいいー

やばいカード作っちゃったと思った法人専用のカードの中の1枚法人口座連結することによって独自の審査で枠を出すから代表がブラックでも関係なく作れるとにかくこいつはAIが独自のアルゴリズムで予診を出すからブラックの友達とかでもバンバン作れてるちなみに俺超ブラックなんだけど2000万の枠作れてるからね借金返すために大きく稼ぐ原資が欲しいとか新しく起業したいってなったら絶対にこのアップサイドだと他にもブラックで作れるカードあるけどまず試すならこれだと思う

超気持ちいいしかしなんでこんなにクレジットカード詳しいんだろうな借金といえば借金ロゴグル借金相談があればコメントして

",
